timestamp,size,anomaly
1739418519.524502,54,False
1739418520.605012,133,False
1739418515.908547,86,False
1739418519.524713,146,False
1739418520.606605,133,False
1739418515.936185,54,False
1739418519.525341,465,False
1739418520.606727,116,False
1739418516.104807,86,False
1739418519.525441,148,False
1739418520.606769,54,False
1739418516.105059,74,False
1739418519.525487,182,False
1739418520.655763,54,False
1739418516.10524,361,False
1739418519.785259,66,False
1739418520.912238,42,False
1739418516.4012,82,False
1739418519.785445,54,False
1739418520.91227,42,False
1739418516.401553,102,False
1739418519.785568,54,False
1739418521.127162,449,False
1739418516.401778,82,False
1739418519.785568,308,False
1739418521.206872,646,False
1739418516.40196,102,False
1739418519.785732,54,False
1739418521.254168,74,False
1739418516.403103,74,False
1739418519.786133,1785,False
1739418521.755767,71,False
1739418516.403103,276,False
1739418519.808378,54,False
1739418521.756429,71,False
1739418516.425909,86,False
1739418519.811534,54,False
1739418521.756644,71,False
1739418516.435169,74,False
1739418519.813737,133,False
1739418521.796977,74,False
1739418516.444614,74,False
1739418519.813737,133,False
1739418521.797254,74,False
1739418516.492113,86,False
1739418521.797427,74,False
1739418519.813737,125,False
1739418516.492433,74,False
1739418521.824005,187,False
1739418519.813737,425,False
1739418516.492693,471,False
1739418521.824719,146,False
1739418519.813737,425,False
1739418516.526524,74,False
1739418521.834329,187,False
1739418519.813737,424,False
1739418516.562308,74,False
1739418521.834964,66,False
1739418519.813902,54,False
1739418516.565938,432,False
1739418521.841972,264,False
1739418519.813983,54,False
1739418516.58293,86,False
1739418521.853839,302,False
1739418519.814018,54,False
1739418516.619126,74,False
1739418521.862482,264,False
1739418519.814489,85,False
1739418516.630428,86,False
1739418521.864288,1292,False
1739418519.817566,263,False
1739418516.630633,74,False
1739418521.864427,1292,False
1739418519.81773,147,False
1739418516.630782,274,False
1739418521.867395,66,False
1739418519.817782,1999,False
1739418516.691447,74,False
1739418519.81783,639,False
1739418521.867569,54,False
1739418516.691563,297,False
1739418516.703701,74,False

1739418521.868353,2226,False
1739418519.81803,639,False
1739418516.703907,74,False
1739418521.935852,54,False
1739418520.195197,54,False
1739418516.746173,74,False
1739418521.9491,54,False
1739418520.195343,54,False
1739418516.772457,179,False
1739418521.949317,153,False
1739418520.195938,1454,False
1739418516.787651,219,False
1739418521.950768,1072,False
1739418520.196207,1454,False
1739418516.788865,86,False
1739418521.951178,1292,False
1739418520.19629,54,False
1739418516.873287,86,False
1739418521.954047,1292,False
1739418520.196378,395,False
1739418516.87352,74,False
1739418521.954147,296,False
1739418520.196674,134,False
1739418516.873864,301,False
1739418521.955143,207,False
1739418520.196702,102,False
1739418516.964213,74,False
1739418521.955586,702,False
1739418520.196702,54,False
1739418516.966879,337,False
1739418521.955826,700,False
1739418520.197889,54,False
1739418516.986296,86,False
1739418522.022122,54,False
1739418520.198677,89,False
1739418517.01271,74,False
1739418522.027012,1454,False
1739418520.198677,487,False
1739418517.235956,86,False
1739418522.028182,1454,False
1739418520.198789,54,False
1739418517.236213,74,False
1739418522.028286,54,False
1739418520.200878,85,False
1739418517.236407,361,False
1739418522.028496,1454,False
1739418520.200878,487,False
1739418517.410023,82,False
1739418522.028745,1454,False
1739418520.200878,85,False
1739418517.410348,102,False
1739418522.028816,54,False
1739418520.200878,487,False
1739418517.410559,82,False
1739418522.028902,485,False
1739418520.200878,85,False
1739418517.410745,102,False
1739418522.031694,128,False
1739418520.201039,54,False
1739418517.466342,74,False
1739418522.032032,146,False
1739418520.201127,54,False
1739418517.466621,275,False
1739418522.032381,5084,False
1739418520.201162,54,False
1739418517.485672,276,False
1739418522.033533,329,False
1739418517.520201,74,False
1739418520.605011,133,False
1739418522.03363,101,False
1739418517.552188,297,False
1739418520.606604,133,False
1739418522.033724,63,False
1739418517.564109,77,False
1739418520.606726,116,False
1739418522.034009,74,False
1739418517.564279,77,False
1739418520.606768,54,False
1739418522.034101,112,False
1739418517.599511,74,False
1739418520.655762,54,False
1739418522.034247,73,False
1739418517.646341,197,False
1739418520.912237,42,False
1739418522.03743,65,False
1739418517.650014,240,False
1739418520.912269,42,False
1739418522.077357,857,False
1739418517.650914,66,False
1739418521.127161,449,False
1739418522.077572,1292,False
1739418517.704137,66,False
1739418521.206871,646,False
1739418522.077744,671,False
1739418517.704402,54,False
1739418521.254167,74,False
1739418522.077844,64,False
1739418517.70459,308,False
1739418521.755766,71,False
1739418522.077981,274,False
1739418517.764281,54,False
1739418521.756428,71,False
1739418522.078011,77,False
1739418517.767125,517,False
1739418521.756643,71,False
1739418522.078151,73,False
1739418517.780018,274,False
1739418522.07824,1292,False
1739418521.796976,74,False
1739418517.820415,54,False
1739418522.07851,1292,False
1739418521.797253,74,False
1739418517.833148,297,False
1739418522.078865,77,False
1739418521.797426,74,False
1739418517.878712,74,False
1739418522.078905,1292,False
1739418521.824004,187,False
1739418517.926192,86,False
1739418521.824718,146,False
1739418522.079025,73,False
1739418518.895414,81,False
1739418522.080182,1292,False
1739418521.834328,187,False
1739418518.895722,81,False
1739418521.834963,66,False
1739418522.080423,1292,False
1739418518.895883,81,False
1739418522.080585,649,False
1739418521.841971,264,False
1739418518.900466,81,False
1739418522.080803,73,False
1739418521.853838,302,False
1739418518.901963,97,False
1739418522.095075,54,False
1739418521.862481,264,False
1739418518.910257,66,False
1739418522.095483,513,False
1739418521.864287,1292,False
1739418518.967435,159,False
1739418522.095598,116,False
1739418521.864426,1292,False
1739418519.174266,66,False
1739418522.095641,54,False
1739418521.867394,66,False
1739418519.2272,66,False
1739418522.095723,85,False
1739418521.867568,54,False
1739418519.227379,54,False
1739418522.095838,85,False
1739418521.868352,2226,False
1739418519.228191,1912,False
1739418522.102217,54,False
1739418521.935851,54,False
1739418519.396401,66,False
1739418522.102719,54,False
1739418521.949099,54,False
1739418519.412434,82,False
1739418522.106775,74,False
1739418521.949316,153,False
1739418519.412795,102,False
1739418522.117148,1454,False
1739418521.950767,1072,False
1739418519.413048,82,False
1739418522.117286,54,False
1739418521.951177,1292,False
1739418519.413278,102,False
1739418522.118316,1454,False
1739418521.954046,1292,False
1739418519.482622,66,False
1739418522.118401,54,False
1739418521.954146,296,False
1739418519.482803,54,False
1739418522.119236,274,False
1739418521.955142,207,False
1739418519.483512,1976,False
1739418522.119508,1454,False
1739418521.955585,702,False
1739418519.516548,54,False
1739418522.119586,54,False
1739418521.955825,700,False
1739418519.516676,54,False
1739418522.119766,1454,False
1739418522.022121,54,False
1739418519.52317,1454,False
1739418522.119812,54,False
1739418522.027011,1454,False
1739418519.52317,1454,False
1739418522.134343,1454,False
1739418522.028181,1454,False
1739418519.52317,395,False
1739418522.134483,54,False
1739418522.028285,54,False
1739418519.523357,54,False
1739418522.134589,1454,False
1739418522.028495,1454,False
1739418519.523971,134,False
1739418522.134642,54,False
1739418522.028744,1454,False
1739418519.524502,54,False
1739418522.134911,1454,False
1739418522.028815,54,False
1739418519.524713,146,False
1739418522.134971,54,False
1739418522.028901,485,False
1739418519.525341,465,False
1739418522.135184,1277,False
1739418522.031693,128,False
1739418519.525441,148,False
1739418522.135844,1454,False
1739418522.032031,146,False
1739418519.525487,182,False
1739418522.135908,54,False
1739418522.03238,5084,False
1739418522.136132,1454,False
1739418519.785259,66,False
1739418522.033532,329,False
1739418522.136189,54,False
1739418519.785445,54,False
1739418522.033629,101,False
1739418522.136372,1454,False
1739418519.785568,54,False
1739418522.033723,63,False
1739418522.136421,54,False
1739418519.785568,308,False
1739418522.034008,74,False
1739418522.136574,864,False
1739418519.785732,54,False
1739418522.0341,112,False
1739418522.136869,1454,False
1739418519.786133,1785,False
1739418522.034246,73,False
1739418522.136925,54,False
1739418519.808378,54,False
1739418522.037429,65,False
1739418522.137161,1454,False
1739418519.811534,54,False
1739418522.077356,857,False
1739418522.137223,54,False
1739418519.813737,133,False
1739418522.077571,1292,False
1739418522.13743,1454,False
1739418519.813737,133,False
1739418522.077743,671,False
1739418522.137515,54,False
1739418519.813737,125,False
1739418522.077843,64,False
1739418522.137694,1454,False
1739418519.813737,425,False
1739418522.07798,274,False
1739418519.813737,425,False
1739418522.137744,54,False
1739418522.07801,77,False
1739418522.139933,1454,False
1739418519.813737,424,False
1739418522.07815,73,False
1739418522.14006,54,False
1739418519.813902,54,False
1739418522.078239,1292,False
1739418522.140148,1277,False
1739418519.813983,54,False
1739418522.078509,1292,False
1739418522.150147,1306,False
1739418519.814018,54,False
1739418522.078864,77,False
1739418522.150267,65,False
1739418519.814489,85,False
1739418522.078904,1292,False
1739418522.150302,54,False
1739418519.817566,263,False
1739418522.079024,73,False
1739418522.150504,1454,False
1739418519.81773,147,False
1739418522.080181,1292,False
1739418522.15056,54,False
1739418519.817782,1999,False
1739418522.080422,1292,False
1739418522.157494,1454,False
1739418519.81783,639,False
1739418522.080584,649,False
1739418522.157605,54,False
1739418519.817981,143,False
1739418522.080802,73,False
1739418522.157645,54,False
1739418519.81803,639,False
1739418522.095074,54,False
1739418522.159036,1454,False
1739418520.195197,54,False
1739418522.095482,513,False
1739418522.159226,990,False
1739418520.195343,54,False
1739418522.095597,116,False
1739418522.159289,54,False
1739418520.195938,1454,False
1739418522.09564,54,False
1739418522.216291,621,False
1739418520.196207,1454,False
1739418522.095722,85,False
1739418522.312683,69,False
1739418520.19629,54,False
1739418522.095837,85,False
1739418522.31281,341,False
1739418520.196378,395,False
1739418522.102216,54,False
1739418522.313006,1292,False
1739418520.196674,134,False
1739418522.102718,54,False
1739418522.313245,77,False
1739418520.196702,102,False
1739418522.106774,74,False
1739418522.313265,1292,False
1739418520.196702,54,False
1739418522.117147,1454,False
1739418522.313388,73,False
1739418520.197889,54,False
1739418522.117285,54,False
1739418522.313504,1292,False
1739418520.198677,89,False
1739418522.118315,1454,False
1739418522.313758,1292,False
1739418520.198677,487,False
1739418522.1184,54,False
1739418522.313856,73,False
1739418520.198789,54,False
1739418522.119235,274,False
1739418522.314005,1292,False
1739418520.200878,85,False
1739418522.119507,1454,False
1739418522.314291,1292,False
1739418520.200878,487,False
1739418522.119585,54,False
1739418522.31454,1292,False
1739418520.200878,85,False
1739418522.119765,1454,False
1739418522.314553,73,False
1739418520.200878,487,False
1739418522.119811,54,False
1739418522.314789,1292,False
1739418522.134342,1454,False
1739418520.200878,85,False
1739418522.315037,1292,False
1739418522.134482,54,False
1739418520.201039,54,False
1739418522.315084,73,False
1739418522.134588,1454,False
1739418520.201127,54,False
1739418522.315252,968,False
1739418522.134641,54,False
1739418520.201162,54,False
1739418522.315377,73,False
1739418522.13491,1454,False
1739418520.605011,133,False
1739418522.34168,167,False
1739418522.13497,54,False
1739418520.606604,133,False
1739418522.397494,66,False
1739418522.135183,1277,False
1739418520.606726,116,False
1739418522.422969,69,False
1739418522.135843,1454,False
1739418520.606768,54,False
1739418522.428413,275,False
1739418522.135907,54,False
1739418522.428902,77,False
1739418520.912237,42,False
1739418522.136131,1454,False
1739418522.429138,1292,False
1739418520.912269,42,False
1739418522.136188,54,False
1739418522.429767,1292,False
1739418521.127161,449,False
1739418522.136371,1454,False
1739418522.430065,73,False
1739418522.13642,54,False
1739418521.206871,646,False
1739418522.430671,1292,False
1739418521.254167,74,False
1739418522.136573,864,False
1739418522.430921,1292,False
1739418522.136868,1454,False
1739418521.755766,71,False
1739418522.431101,73,False
1739418522.136924,54,False
1739418521.756428,71,False
1739418522.444452,1292,False
1739418522.13716,1454,False
1739418521.756643,71,False
1739418522.444695,1292,False
1739418522.137222,54,False
1739418521.796976,74,False
1739418522.444846,73,False
1739418521.797253,74,False
1739418522.137429,1454,False
1739418522.447887,1292,False
1739418521.797426,74,False
1739418522.137514,54,False
1739418522.448073,1292,False
1739418521.824004,187,False
1739418522.137693,1454,False
1739418522.448306,73,False
1739418521.824718,146,False
1739418522.137743,54,False
1739418522.448342,1292,False
1739418521.834328,187,False
1739418522.139932,1454,False
1739418522.448588,1292,False
1739418521.834963,66,False
1739418522.140059,54,False
1739418522.448759,73,False
1739418521.841971,264,False
1739418522.140147,1277,False
1739418522.448806,1292,False
1739418521.853838,302,False
1739418522.150146,1306,False
1739418522.449094,1292,False
1739418521.862481,264,False
1739418522.150266,65,False
1739418522.449253,73,False
1739418521.864287,1292,False
1739418522.150301,54,False
1739418522.449335,1292,False
1739418521.864426,1292,False
1739418522.150503,1454,False
1739418522.449599,1292,False
1739418521.867394,66,False
1739418522.150559,54,False
1739418522.449727,73,False
1739418521.867568,54,False
1739418522.157493,1454,False
1739418522.449838,1292,False
1739418521.868352,2226,False
1739418522.157604,54,False
1739418522.46317,1292,False
1739418521.935851,54,False
1739418522.157644,54,False
1739418522.463413,1292,False
1739418521.949099,54,False
1739418522.159035,1454,False
1739418522.463546,73,False
1739418521.949316,153,False
1739418522.159225,990,False
1739418522.46366,1292,False
1739418521.950767,1072,False
1739418522.159288,54,False
1739418522.46395,1292,False
1739418521.951177,1292,False
1739418522.21629,621,False
1739418522.464013,73,False
1739418521.954046,1292,False
1739418522.312682,69,False
1739418522.464599,1292,False
1739418521.954146,296,False
1739418522.312809,341,False
1739418522.464798,73,False
1739418521.955142,207,False
1739418522.313005,1292,False
1739418522.467718,1292,False
1739418521.955585,702,False
1739418522.313244,77,False
1739418522.468008,678,False
1739418521.955825,700,False
1739418522.313264,1292,False
1739418522.468361,73,False
1739418522.022121,54,False
1739418522.313387,73,False
1739418522.501517,66,False
1739418522.027011,1454,False
1739418522.313503,1292,False
1739418522.52272,171,False
1739418522.028181,1454,False
1739418522.313757,1292,False
1739418522.594818,69,False
1739418522.028285,54,False
1739418522.313855,73,False
1739418522.594951,274,False
1739418522.028495,1454,False
1739418522.314004,1292,False
1739418522.595144,1292,False
1739418522.028744,1454,False
1739418522.31429,1292,False
1739418522.595361,77,False
1739418522.028815,54,False
1739418522.314539,1292,False
1739418522.595399,1292,False
1739418522.028901,485,False
1739418522.314552,73,False
1739418522.595521,73,False
1739418522.031693,128,False
1739418522.314788,1292,False
1739418522.595599,845,False
1739418522.315036,1292,False
1739418522.032031,146,False
1739418522.595699,65,False
1739418522.315083,73,False
1739418522.03238,5084,False
1739418522.596011,74,False
1739418522.315251,968,False
1739418522.033532,329,False
1739418522.616465,166,False
1739418522.315376,73,False
1739418522.033629,101,False
1739418522.683237,67,False
1739418522.341679,167,False
1739418522.033723,63,False
1739418522.722021,70,False
1739418522.397493,66,False
1739418522.034008,74,False
1739418522.736614,276,False
1739418522.422968,69,False
1739418522.0341,112,False
1739418522.736812,1292,False
1739418522.428412,275,False
1739418522.034246,73,False
1739418522.737056,1292,False
1739418522.428901,77,False
1739418522.037429,65,False
1739418522.737298,78,False
1739418522.429137,1292,False
1739418522.077356,857,False
1739418522.73746,74,False
1739418522.429766,1292,False
1739418522.077571,1292,False
1739418522.746454,1292,False
1739418522.430064,73,False
1739418522.077743,671,False
1739418522.746643,1292,False
1739418522.43067,1292,False
1739418522.077843,64,False
1739418522.746801,74,False
1739418522.43092,1292,False
1739418522.07798,274,False
1739418522.746886,1292,False
1739418522.4311,73,False
1739418522.07801,77,False
1739418522.747132,1292,False
1739418522.444451,1292,False
1739418522.07815,73,False
1739418522.747287,74,False
1739418522.444694,1292,False
1739418522.078239,1292,False
1739418522.747367,1292,False
1739418522.444845,73,False
1739418522.078509,1292,False
1739418522.747655,1292,False
1739418522.447886,1292,False
1739418522.078864,77,False
1739418522.747789,74,False
1739418522.448072,1292,False
1739418522.078904,1292,False
1739418522.747907,1292,False
1739418522.448305,73,False
1739418522.079024,73,False
1739418522.748161,1292,False
1739418522.448341,1292,False
1739418522.080181,1292,False
1739418522.748314,74,False
1739418522.448587,1292,False
1739418522.080422,1292,False
1739418522.748393,1292,False
1739418522.448758,73,False
1739418522.080584,649,False
1739418522.748666,1292,False
1739418522.448805,1292,False
1739418522.080802,73,False
1739418522.748798,74,False
1739418522.449093,1292,False
1739418522.095074,54,False
1739418522.748905,1292,False
1739418522.449252,73,False
1739418522.095482,513,False
1739418522.749161,1292,False
1739418522.449334,1292,False
1739418522.095597,116,False
1739418522.749297,74,False
1739418522.449598,1292,False
1739418522.09564,54,False
1739418522.749421,1292,False
1739418522.449726,73,False
1739418522.095722,85,False
1739418522.754481,1292,False
1739418522.449837,1292,False
1739418522.095837,85,False
1739418522.754656,1292,False
1739418522.463169,1292,False
1739418522.102216,54,False
1739418522.754796,1292,False
1739418522.102718,54,False
1739418522.463412,1292,False
1739418522.754891,74,False
1739418522.463545,73,False
1739418522.106774,74,False
1739418522.75505,74,False
1739418522.117147,1454,False
1739418522.463659,1292,False
1739418522.767131,1292,False
1739418522.117285,54,False
1739418522.463949,1292,False
1739418522.767326,1292,False
1739418522.118315,1454,False
1739418522.464012,73,False
1739418522.767537,74,False
1739418522.1184,54,False
1739418522.464598,1292,False
1739418522.768166,1292,False
1739418522.119235,274,False
1739418522.464797,73,False
1739418522.768398,1292,False
1739418522.119507,1454,False
1739418522.467717,1292,False
1739418522.768645,74,False
1739418522.119585,54,False
1739418522.468007,678,False
1739418522.768652,1292,False
1739418522.119765,1454,False
1739418522.46836,73,False
1739418522.768943,1292,False
1739418522.119811,54,False
1739418522.501516,66,False
1739418522.769111,74,False
1739418522.134342,1454,False
1739418522.522719,171,False
1739418522.769259,1292,False
1739418522.134482,54,False
1739418522.594817,69,False
1739418522.783519,1292,False
1739418522.134588,1454,False
1739418522.59495,274,False
1739418522.783713,1292,False
1739418522.134641,54,False
1739418522.595143,1292,False
1739418522.783948,74,False
1739418522.13491,1454,False
1739418522.59536,77,False
1739418522.783954,1292,False
1739418522.13497,54,False
1739418522.595398,1292,False
1739418522.78419,74,False
1739418522.135183,1277,False
1739418522.59552,73,False
1739418522.784208,1292,False
1739418522.595598,845,False
1739418522.135843,1454,False
1739418522.784455,1292,False
1739418522.595698,65,False
1739418522.135907,54,False
1739418522.784657,74,False
1739418522.59601,74,False
1739418522.136131,1454,False
1739418522.784702,1292,False
1739418522.616464,166,False
1739418522.136188,54,False
1739418522.784954,1292,False
1739418522.683236,67,False
1739418522.136371,1454,False
1739418522.785136,74,False
1739418522.72202,70,False
1739418522.13642,54,False
1739418522.785218,1292,False
1739418522.736613,276,False
1739418522.136573,864,False
1739418522.786445,1292,False
1739418522.736811,1292,False
1739418522.136868,1454,False
1739418522.78667,1292,False
1739418522.737055,1292,False
1739418522.136924,54,False
1739418522.786753,74,False
1739418522.737297,78,False
1739418522.13716,1454,False
1739418522.786917,1292,False
1739418522.737459,74,False
1739418522.137222,54,False
1739418522.787151,74,False
1739418522.746453,1292,False
1739418522.137429,1454,False
1739418522.78717,1292,False
1739418522.746642,1292,False
1739418522.137514,54,False
1739418522.787459,1292,False
1739418522.7468,74,False
1739418522.137693,1454,False
1739418522.797692,1292,False
1739418522.746885,1292,False
1739418522.137743,54,False
1739418522.797901,1292,False
1739418522.747131,1292,False
1739418522.139932,1454,False
1739418522.798151,1292,False
1739418522.140059,54,False
1739418522.747286,74,False
1739418522.798395,1292,False
1739418522.747366,1292,False
1739418522.140147,1277,False
1739418522.798649,1292,False
1739418522.747654,1292,False
1739418522.150146,1306,False
1739418522.798902,1292,False
1739418522.747788,74,False
1739418522.150266,65,False
1739418522.799145,1292,False
1739418522.150301,54,False
1739418522.747906,1292,False
1739418522.799433,1292,False
1739418522.150503,1454,False
1739418522.74816,1292,False
1739418522.799608,74,False
1739418522.150559,54,False
1739418522.748313,74,False
1739418522.801659,1292,False
1739418522.157493,1454,False
1739418522.748392,1292,False
1739418522.801858,1292,False
1739418522.157604,54,False
1739418522.748665,1292,False
1739418522.802308,539,False
1739418522.157644,54,False
1739418522.748797,74,False
1739418522.831941,80,False
1739418522.159035,1454,False
1739418522.748904,1292,False
1739418668.16373,54,False
1739418668.16373,315,False
1739418668.214316,54,False
1739418668.221717,1294,False
1739418668.222044,672,False
1739418668.222135,74,False
1739418668.222524,1294,False
1739418668.236146,1294,False
1739418668.236271,74,False
1739418668.23636,1294,False
1739418668.238113,1294,False
1739418668.238214,74,False
1739418668.238385,1294,False
1739418668.238559,676,False
1739418668.238678,74,False
1739418668.238716,320,False
1739418668.246149,1294,False
1739418668.246301,74,False
1739418668.247619,932,False
1739418668.247862,101,False
1739418668.247907,74,False
1739418668.248586,74,False
1739418668.298149,74,False
1739418668.29824,74,False
1739418670.977217,75,False
1739418671.006681,54,False
1739418671.08127,86,False
1739418671.565087,55,False
1739418671.609119,441,False
1739418671.611403,66,False
1739418671.616532,207,False
1739418671.671391,441,False
1739418671.671451,86,False
1739418671.713264,74,False
1739418671.713451,74,False
1739418671.713558,74,False
1739418790.402399,86,False
1739418790.402398,86,False
1739418790.427034,348,False
1739418790.427033,348,False
1739418790.445928,90,False
1739418790.445929,90,False
1739418790.446139,54,False
1739418790.44614,54,False
1739418790.446725,87,False
1739418790.446726,87,False
1739418790.447052,67,False
1739418790.447053,67,False
1739418790.462833,120,False
1739418790.462832,120,False
1739418790.470853,363,False
1739418790.470852,363,False
1739418790.471118,78,False
1739418790.471117,78,False
1739418790.769135,86,False
1739418790.769134,86,False
1739418790.769321,42,False
1739418790.76932,42,False
1739418790.77269,86,False
1739418790.772689,86,False
1739418790.776119,42,False
1739418790.776118,42,False
1739418790.832267,117,False
1739418790.832266,117,False
1739418790.868982,42,False
1739418790.868981,42,False
1739418790.869105,54,False
1739418790.869104,54,False
1739418790.86917,78,False
1739418790.869169,78,False
1739418790.869217,78,False
1739418790.869216,78,False
1739418790.869243,78,False
1739418790.869244,78,False
1739418790.869357,62,False
1739418790.869356,62,False
1739418790.869409,150,False
1739418790.869408,150,False
1739418790.87158,87,False
1739418790.871579,87,False
1739418790.871877,67,False
1739418790.871876,67,False
1739418790.877344,142,False
1739418790.877345,142,False
1739418790.968747,78,False
1739418790.968748,78,False
1739418791.099455,83,False
1739418791.099454,83,False
1739418791.09981,83,False
1739418791.099811,83,False
1739418791.102816,84,False
1739418791.102817,84,False
1739418791.103232,84,False
1739418791.103233,84,False
1739418791.12865,89,False
1739418791.128651,89,False
1739418791.129051,89,False
1739418791.129052,89,False
1739418791.167811,227,False
1739418791.167812,227,False
1739418791.185643,254,False
1739418791.185644,254,False
1739418791.185821,264,False
1739418791.185822,264,False
1739418791.186623,66,False
1739418791.186624,66,False
1739418791.200495,269,False
1739418791.200496,269,False
1739418791.202393,86,False
1739418791.202394,86,False
1739418791.255946,66,False
1739418791.255947,66,False
1739418791.255946,229,False
1739418791.255947,229,False
1739418791.256082,54,False
1739418791.256083,54,False
1739418791.256271,208,False
1739418791.256272,208,False
1739418791.296483,90,False
1739418791.296482,54,False
1739418791.296481,54,False
1739418791.296484,90,False
1739418791.296619,90,False
1739418791.29662,90,False
1739418791.296732,54,False
1739418791.296733,54,False
1739418791.297493,87,False
1739418791.297494,87,False
1739418791.297811,67,False
1739418791.297812,67,False
1739418791.359158,54,False
1739418791.359159,54,False
1739418791.359348,150,False
1739418791.359349,150,False
1739418791.413847,54,False
1739418791.413848,54,False
1739418791.414133,241,False
1739418791.414134,241,False
1739418791.414332,54,False
1739418791.414333,54,False
1739418791.414455,54,False
1739418791.414456,54,False
1739418791.414488,54,False
1739418791.414489,54,False
1739418791.418183,274,False
1739418791.418184,274,False
1739418791.422198,66,False
1739418791.422199,66,False
1739418791.465147,86,False
1739418791.465148,86,False
1739418791.465391,86,False
1739418791.465392,86,False
1739418791.469449,86,False
1739418791.46945,86,False
1739418791.469449,86,False
1739418791.46945,86,False
1739418791.469625,86,False
1739418791.469626,86,False
1739418791.469915,229,False
1739418791.469916,229,False
1739418791.469929,120,False
1739418791.498122,54,False
1739418791.46993,120,False
1739418791.628898,74,False
1739418791.498123,54,False
1739418791.62917,261,False
1739418791.628899,74,False
1739418791.629484,74,False
1739418791.629171,261,False
1739418791.629584,74,False
1739418791.629485,74,False
1739418791.62962,74,False
1739418791.629585,74,False
1739418791.711456,86,False
1739418791.629621,74,False
1739418791.711899,86,False
1739418791.711457,86,False
1739418791.724914,87,False
1739418791.7119,86,False
1739418791.727077,67,False
1739418791.724915,87,False
1739418791.735426,66,False
1739418791.727078,67,False
1739418791.735596,54,False
1739418791.735427,66,False
1739418791.737359,266,False
1739418791.735597,54,False
1739418791.774372,283,False
1739418791.73736,266,False
1739418791.776585,340,False
1739418791.774373,283,False
1739418791.784184,66,False
1739418791.776586,340,False
1739418791.866524,42,False
1739418791.784185,66,False
1739418791.86683,86,False
1739418791.866525,42,False
1739418791.866862,86,False
1739418791.866831,86,False
1739418791.86688,86,False
1739418791.866863,86,False
1739418791.866881,86,False
1739418791.877629,66,False
1739418791.877727,90,False
1739418791.87763,66,False
1739418791.877745,54,False
1739418791.877728,90,False
1739418791.877823,54,False
1739418791.877746,54,False
1739418791.883834,530,False
1739418791.877824,54,False
1739418791.888529,90,False
1739418791.883835,530,False
1739418791.888539,54,False
1739418791.88853,90,False
1739418791.904519,90,False
1739418791.88854,54,False
1739418791.904668,54,False
1739418791.90452,90,False
1739418791.913373,90,False
1739418791.904669,54,False
1739418791.91373,54,False
1739418791.913374,90,False
1739418791.959252,91,False
1739418791.913731,54,False
1739418791.959658,91,False
1739418791.959253,91,False
1739418791.996786,54,False
1739418791.959659,91,False
1739418792.006696,1454,False
1739418791.996787,54,False
1739418792.015071,1454,False
1739418792.006697,1454,False
1739418792.015071,1454,False
1739418792.015072,1454,False
1739418792.015071,957,False
1739418792.015072,1454,False
1739418792.015158,54,False
1739418792.015072,957,False
1739418792.025954,222,False
1739418792.015159,54,False
1739418792.044131,266,False
1739418792.025955,222,False
1739418792.046284,66,False
1739418792.044132,266,False
1739418792.056353,180,False
1739418792.046285,66,False
1739418792.101265,1454,False
1739418792.056354,180,False
1739418792.103599,1454,False
1739418792.101266,1454,False
1739418792.103688,54,False
1739418792.1036,1454,False
1739418792.104576,1454,False
1739418792.103689,54,False
1739418792.104576,89,False
1739418792.104577,1454,False
1739418792.104641,54,False
1739418792.121432,212,False
1739418792.104577,89,False
1739418792.136613,179,False
1739418792.104642,54,False
1739418792.14563,328,False
1739418792.121433,212,False
1739418792.145951,123,False
1739418792.136614,179,False
1739418792.145982,54,False
1739418792.145631,328,False
1739418792.14774,141,False
1739418792.145952,123,False
1739418792.148013,1505,False
1739418792.145983,54,False
1739418792.148233,854,False
1739418792.147741,141,False
1739418792.148309,92,False
1739418792.148014,1505,False
1739418792.152872,90,False
1739418792.148234,854,False
1739418792.152899,54,False
1739418792.14831,92,False
1739418792.153197,90,False
1739418792.152873,90,False
1739418792.15337,54,False
1739418792.1529,54,False
1739418792.154268,87,False
1739418792.153198,90,False
1739418792.154583,67,False
1739418792.153371,54,False
1739418792.174343,179,False
1739418792.154269,87,False
1739418792.254187,92,False
1739418792.154584,67,False
1739418792.257611,54,False
1739418792.174344,179,False
1739418792.257993,96,False
1739418792.254188,92,False
1739418792.258043,54,False
1739418792.257612,54,False
1739418792.283245,54,False
1739418792.257994,96,False
1739418792.2967,1454,False
1739418792.258044,54,False
1739418792.299622,1454,False
1739418792.283246,54,False
1739418792.299695,54,False
1739418792.296701,1454,False
1739418792.30136,1454,False
1739418792.299623,1454,False
1739418792.30136,702,False
1739418792.299696,54,False
1739418792.30136,92,False
1739418792.301361,1454,False
1739418792.301455,54,False
1739418792.301361,702,False
1739418792.303028,54,False
1739418792.301361,92,False
1739418792.307341,66,False
1739418792.301456,54,False
1739418792.303029,54,False
1739418792.307532,54,False
1739418792.307342,66,False
1739418792.309201,268,False
1739418792.307533,54,False
1739418792.357837,70,False
1739418792.309202,268,False
1739418792.358028,130,False
1739418792.357838,70,False
1739418792.387922,54,False
1739418792.358029,130,False
1739418792.388005,54,False
1739418792.387923,54,False
1739418792.450557,105,False
1739418792.388006,54,False
1739418792.452807,74,False
1739418792.450558,105,False
1739418792.458291,141,False
1739418792.452808,74,False
1739418792.458507,694,False
1739418792.458292,141,False
1739418792.458995,5910,False
